Id;lemme;anagramme;nb_lettres;nb_lettres2;syn_1;syn_2;syn_3;syn_4;syn_5;def_1;def_2;def_3
39039;explorer;rexelrpo;_ _ _ _ _ _ _ _;8;visiter;sonder;scruter;fouiller;inspecter;Parcourir une région inconnue qu’on vient de découvrir pour en connaître la situation, l’étendue, les mœurs, etc.;Examiner méthodiquement pour découvrir quelque chose ou quelqu'un.;(Chirurgie) Visiter, examiner les parties intérieures du corps, malades ou suspectes, à l’aide d’instruments ou de procédés spéciaux.
39040;infecter;tnfeierc;_ _ _ _ _ _ _ _;8;empester;contaminer;gangrener;empoisonner;polluer;Gâter, inoculer des germes contagieux.;(Par extension) Empester, empuantir.;(Par analogie) (Informatique) Contaminer un ordinateur par un logiciel malveillant.
39042;financer;nanecfri;_ _ _ _ _ _ _ _;8;casquer;bailler des fonds;commanditer;banquer;sponsoriser;(Finance) Capitaliser un projet, une entreprise.;"(Plus courant) Apporter de l’argent ; payer.";(Vieilli) Débourser de l’argent.
39044;baptiser;spaietbr;_ _ _ _ _ _ _ _;8;diluer;additionner;oindre;mouiller;qualifier;(Religion) Rendre chrétien par le baptême.;(Par extension) Faire une cérémonie qui accompagnent le baptême.;Nommer lors d’une cérémonie.
39045;insinuer;nsniireu;_ _ _ _ _ _ _ _;8;suggérer;instiller;glisser;donner à entendre;laisser supposer;Introduire doucement et adroitement quelque chose.;(Figuré) Faire entendre adroitement, faire entrer dans l’esprit.;
39046;capter;tecarp;_ _ _ _ _ _;6;enjôler;attraper;conquérir;obtenir;remporter;Chercher à obtenir quelque chose, ou à gagner quelqu’un par voie d’insinuation.;(Droit) Obtenir par des manœuvres artificieuses une donation, un legs.;(Physique) Récupérer l’eau d’une source à l’endroit même où l’eau émerge.
39047;pécher;eéhrpc;_ _ _ _ _ _;6;faillir;contrevenir;forfaire;manquer;enfreindre;Transgresser la loi divine ou religieuse.;Faillir contre quelque règle de morale.;(Par extension) Faillir contre quelque autre règle que ce soit.
39048;détecter;drcétete;_ _ _ _ _ _ _ _;8;déceler;repérer;éventer;localiser;deviner;"Se rendre compte de ; déceler ; trouver, en parlant de quelque chose qui n'était pas évident.";;
39049;gueuler;lgueure;_ _ _ _ _ _ _;7;hurler;brailler;beugler;vociférer;tonitruer;(Vulgaire) (Familier) Crier ou hurler pour faire des reproches, donner des ordres ou exprimer sa douleur.;;
39050;soupirer;oruperis;_ _ _ _ _ _ _ _;8;rêver;convoiter;déplorer;lorgner;souhaiter;Pousser des soupirs.;"(Figuré) Désirer ardemment ; rechercher avec passion. — Note :  En ce sens, il est ordinairement suivi de la préposition après.";(Vieilli) Il s’emploie dans le même sens, avec la préposition « pour ».
39051;baver;vbear;_ _ _ _ _;5;diffamer;bavasser;déblatérer;calomnier;dénigrer;Laisser échapper de la bave.;(Figuré) (Familier) Médire de quelqu’un. (Rare au Québec);(Figuré) (Ironique) Montrer son désir, ses envies avec outrance.
39052;heurter;etrehru;_ _ _ _ _ _ _;7;cogner;choquer;rencontrer;frapper;offenser;Entrer brusquement en contact.;(Spécialement) Entrer en collision avec un corps.;(Absolument) Frapper à une porte pour que l’on vous ouvre.
39053;aviser;rvisea;_ _ _ _ _ _;6;avertir;informer;donner avis;prévenir;faire remarquer;Avertir par un avis, conseiller.;(Commerce) Adresser une lettre d’avis.;"Voir ou apercevoir en face de soi ; rencontrer."
39054;liquider;quirdeil;_ _ _ _ _ _ _ _;8;solder;bazarder;vendre;balayer;écouler;Régler définitivement une affaire en cours, apurer.;Vendre une entreprise ou un fonds de commerce.;(Argot) (Administration) Payer, verser une somme d’argent.
39055;projeter;jroepert;_ _ _ _ _ _ _ _;8;méditer;songer;ourdir;éjecter;préméditer;Former le dessein de, avoir l’idée de faire.;(Absolument) Faire des projets.;Jeter ou diriger en avant.
39056;refiler;eleirfr;_ _ _ _ _ _ _;7;fourguer;rétrocéder;écouler;fourrer;repasser;(Familier) Donner ou passer quelque chose à quelqu’un.;;
39057;repenser;reesenrp;_ _ _ _ _ _ _ _;8;revisiter;ruminer;revenir sur;ressasser;reconcevoir;Penser de nouveau, réfléchir plus profondément sur une chose.;(Transitif) Reviser profondément, en modifiant les fondements, en parlant des œuvres de l’esprit.;
39058;endurer;reruden;_ _ _ _ _ _ _;7;supporter;souffrir;subir;tolérer;faire avec;Souffrir, supporter avec fermeté, constance.;(Par extension) Permettre.;(Marine) Relâcher son effort sur les avirons.
39060;poster;eotprs;_ _ _ _ _ _;6;camper;situer;mettre en ligne;aposter;embusquer;Affiche dont la fonction est essentiellement décorative, qui n’est pas ou a cessé d’être publicitaire.;(Militaire) Placer quelqu’un à un poste déterminé pour le garder, ou pour observer ce qui se passe, ou encore pour combattre dans la position que l’on a choisie.;Placer.
39061;regagner;eaerrngg;_ _ _ _ _ _ _ _;8;retrouver;réintégrer;récupérer;recouvrer;se réapproprier;Gagner ce qu’on avait perdu.;(Militaire) Reprendre une position sur l’ennemi après l'avoir perdue.;(Figuré) Reconquérir ce que l'on avait perdu
39063;repentir;ernpeirt;_ _ _ _ _ _ _ _;8;contrition;remords;résipiscence;componction;regret;Action de se repentir.;(Peinture) Trace d’une première idée qu’on a voulu corriger.;Se repentir.
39065;stopper;sorpetp;_ _ _ _ _ _ _;7;juguler;faire halte;paralyser;endiguer;s'arrêter;Arrêter, en parlant d’un navire à moteur, d’un train, d’une machine.;(Argot) Recevoir (un coup, un projectile).;(Anglicisme) (Familier) arrêter
39066;émouvoir;iovérmou;_ _ _ _ _ _ _ _;8;bouleverser;ébranler;impressionner;troubler;secouer;Provoquer une émotion.;Agiter, disposer à la sédition.;
39067;polir;opril;_ _ _ _ _;5;parfaire;fignoler;façonner;éduquer;soigner;Rendre uni et luisant par le frottement, en parlant particulièrement des choses dures.;(Figuré) Cultiver, orner, adoucir l’esprit et les mœurs, rendre plus propre au commerce du monde.;(Figuré) Mettre la dernière main, corriger tout ce qui peut être contraire à l’exactitude, à la pureté et à l’élégance, en parlant de ce qui regarde la forme, le style dans les ouvrages de l’esprit.
39068;émettre;teremét;_ _ _ _ _ _ _;7;exhaler;proférer;lancer;répandre;exprimer;Produire en envoyant hors de soi.;(Figuré) Exprimer, prononcer, proposer.;(Finance) Mettre en circulation.
39069;redonner;nernrode;_ _ _ _ _ _ _ _;8;rétrocéder;restituer;redistribuer;rendre;rendre gorge;Donner de nouveau la même chose.;Donner, même pour la première fois, une chose qu’avait déjà eue celui à qui on la donne.;(Intransitif) Se livrer, s’adonner de nouveau à quelque chose.
39070;négliger;lngieérg;_ _ _ _ _ _ _ _;8;oublier;omettre;délaisser;mépriser;faire fi de;Ne pas prendre soin d’une chose dont on devrait s’occuper.;"Laisser de côté ; ne pas mettre en usage ; ne pas tenir compte de.";Se dit aussi en parlant de quantités fort petites qu’on omet dans un calcul parce qu’elles ne peuvent influer sensiblement sur le résultat, sur le total.
39071;blaguer;elbugra;_ _ _ _ _ _ _;7;plaisanter;galéjer;chiner;badiner;rigoler;Dire des blagues.;(Bretagne) (Occitanie) (Saint-Pierre-et-Miquelon) Causer, bavarder.;
39072;surfer;suerfr;_ _ _ _ _ _;6;naviguer;;;;;Glisser sur une vague déferlante, debout sur une planche spécialement conçue à cet usage.;(Internet) Visiter des pages web via un navigateur.;Celui qui pratique le surf.
39073;blâmer;âbmrle;_ _ _ _ _ _;6;tancer;réprimander;condamner;critiquer;réprouver;"Reprocher ; imputer la faute d'une situation déplorable à quelqu’un ou à quelque chose.";(Absolument) Donner un blâme;
39074;combler;cbrmleo;_ _ _ _ _ _ _;7;abreuver;remplir;bourrer;gorger;emplir;Remplir jusque par dessus les bords.;Faire que ce qui était creux ne le soit plus.;(Figuré) Remplir un vide.
39076;fasciner;niefcsar;_ _ _ _ _ _ _ _;8;charmer;enchanter;éblouir;hypnotiser;ensorceler;Maîtriser ou immobiliser par la fixité du regard, en parlant de certains animaux.;Captiver ou attirer, en parlant de l'effet de l’éclat d’objets brillants sur certains animaux.;(Figuré) Ensorceler par un charme qui empêche celui qui le subit de voir les choses comme elles sont.
39078;préciser;érsceirp;_ _ _ _ _ _ _ _;8;spécifier;caractériser;stipuler;énoncer;définir;Fixer, déterminer davantage, voire exactement.;(Pronominal) Devenir plus clair, plus net, plus sûr.;
39079;présumer;muérersp;_ _ _ _ _ _ _ _;8;conjecturer;croire;espérer;supposer;augurer;Conjecturer, juger par induction.;(Absolument) Avoir une opinion exagérément haute.;
39080;expulser;rpelxues;_ _ _ _ _ _ _ _;8;bannir;chasser;exclure;proscrire;exiler;Chasser quelqu’un d’un lieu, d’un pays où il était établi, d’un bien dont il était en possession.;Exclure d’une société, d’une compagnie, etc.;(Médecine) Pousser au dehors, faire évacuer.
39081;tousser;seourst;_ _ _ _ _ _ _;7;toussailler;toussoter;éternuer;graillonner;cracher;Avoir un accès de toux.;Faire à dessein le bruit de la toux.;
39083;avérer;rareév;_ _ _ _ _ _;6;reconnaître;vérifier;révéler;;;(Intransitif) Reconnaître ou faire reconnaître pour vrai. — Note :  L’Académie en 1932 indiquait qu'il n’était plus guère employé qu’au participe passé.;"(Pronominal) Devenir vrai ; apparaître que ; se révéler.";
39084;gémir;mgréi;_ _ _ _ _;5;geindre;se plaindre;se lamenter;bêler;chouiner;Exprimer sa souffrance d’une voix plaintive et non articulée.;(Figuré) Se plaindre sous l’excitation de la tyrannie, de l’injustice, du malheur, etc.;Pousser un cri languissant et plaintif, en parlant de certains oiseaux.
39085;apprêter;prpeêtar;_ _ _ _ _ _ _ _;8;accommoder;confectionner;corroyer;cuisiner;arranger;"Préparer ; mettre en état.";(Spécialement) (Arts) Soumettre à un apprêt.;(Pronominal) Se préparer, se mettre en état.
39086;coter;crote;_ _ _ _ _;5;jauger;numéroter;folioter;paginer;tarifer;Marquer suivant l’ordre des lettres ou des nombres, numéroter.;(En particulier) Marquer le numéro d’un chapitre, d’un article, d’un verset, etc.;Indiquer par un chiffre la hauteur, le niveau, la mesure dans un plan, sur une carte, etc.
39087;prédire;éreidrp;_ _ _ _ _ _ _;7;prophétiser;pronostiquer;augurer;présager;dire l'avenir;"Prophétiser ; annoncer par inspiration divine ce qui doit arriver.";Annoncer par une prétendue divination qu’une chose doit arriver.;Annoncer par des règles certaines une chose qui doit arriver.
39089;égorger;ggoéerr;_ _ _ _ _ _ _;7;étrangler;rançonner;écorcher;estamper;saigner;Tuer un animal en lui coupant la gorge.;(Par analogie) Tuer un être humain en lui coupant la gorge et, d’une manière générale, tuer, massacrer.;(Figuré) Amener à une ruine complète.
39090;forger;freogr;_ _ _ _ _ _;6;modeler;inventer;construire;imaginer;former;Façonner le fer, ou quelque autre métal, par le moyen du feu et du marteau.;(Équitation) Trotter, en touchant les fers des pieds de devant avec les fers des pieds de derrière, en parlant d’un cheval.;(Figuré) Inventer, fabriquer (un mot, une expression, une histoire).
39091;rougir;urrgio;_ _ _ _ _ _;6;cramoisir;empourprer;piquer un fard;ensanglanter;s'empourprer;"(Transitif) Rendre rouge ; peindre ou teindre en rouge.";(Spécialement) Porter à incandescence.;(Intransitif) Devenir rouge.
39092;écouler;ouléecr;_ _ _ _ _ _ _;7;fourguer;refiler;liquider;vendre;solder;Liquider.;(Pronominal) Couler hors de quelque endroit.;(Pronominal) (Par analogie) Se retirer du lieu où elle se trouve, en parlant de la foule.
39095;clocher;orhclce;_ _ _ _ _ _ _;7;aller à cloche-pied;clocheton;campanile;claudiquer;clopiner;(Architecture) Bâtiment de maçonnerie ou de charpente dans lequel sont suspendues les cloches et qui est ordinairement élevé au-dessus d’une église.;(Par métonymie) Paroisse.;(Intransitif) Sonner à la cloche.
39098;coudre;rouedc;_ _ _ _ _ _;6;suturer;recoudre;faufiler;ravauder;brocher;Assembler deux ou plusieurs objets avec un fil passé dans une aiguille ou un autre instrument semblable.;(Figuré) Surtout en parlant des ouvrages de l’esprit.;(Figuré) (Familier) …
39099;lover;vrleo;_ _ _ _ _;5;enrouler;rouler;;;;(Marine) (Électricité) Enrouler en spirale (un câble, un cordage, un bout ou une haussière).;(Pronominal) S’enrouler sur lui-même, en parlant d’un serpent.;(Pronominal) (Familier) (Par extension) Sembler enroulé sur soi-même.
39100;souper;ourspe;_ _ _ _ _ _;6;dîner;après-dîner;réveillon;repas;collation;(Vieilli ou régional, Belgique, Canada, Suisse) Prendre le repas du soir. Note :  En France, en français standard, on dit plutôt aujourd’hui, en ce sens, dîner.;(France) Prendre un repas dans la nuit, plus tard que pour un dîner, notamment après une sortie vespérale (théâtre, cinéma).;"en avoir soupé : (Vieilli) & (Familier) En avoir assez ; en avoir marre."
39101;dévoiler;ldréoevi;_ _ _ _ _ _ _ _;8;démasquer;trahir;révéler;montrer;découvrir;Découvrir ce qui était couvert d’un voile.;(Figuré) (Religion) Relever une religieuse de ses vœux.;Dans une acception plus générale, dégarnir une chose d’un voile, de ce qui la cachait.
39104;gronder;eogrdnr;_ _ _ _ _ _ _;7;engueuler;gourmander;sermonner;tancer;réprimander;Faire entendre un bruit sourd, en parlant des animaux, ou des éléments.;"(Vieilli) Murmurer ; se plaindre ; grommeler.";"(Figuré) Menacer ; exprimer des menaces."
39106;naviguer;riveaugn;_ _ _ _ _ _ _ _;8;voguer;bourlinguer;circuler;nager;sillonner;Aller sur mer, sur un lac, sur une rivière.;"Piloter ; conduire, en parlant d'un navire ou d'un aéronef.";Tenir l'eau.
39108;dédier;édreid;_ _ _ _ _ _;6;vouer;destiner;dévouer;consacrer;dédicacer;(Religion) Consacrer au culte divin.;(Par extension) Mettre sous l’invocation d’un saint.;(Figuré) Mettre un livre, un ouvrage, sous le patronage de quelqu’un par une épître ou par une inscription imprimée à la tête du livre.
39109;expédier;idexéper;_ _ _ _ _ _ _ _;8;dépêcher;bâcler;acheminer;précipiter;envoyer;Envoyer, faire partir quelque chose pour une certaine destination.;(Vieilli) Copier littéralement un état administratif, un acte notarié ou juridique, un diplôme, un brevet, etc., en les revêtant des formes nécessaires pour qu’ils puissent faire foi au besoin.;Se hâter d’exécuter ou de conclure quelque chose.
39111;imprimer;iemrirpm;_ _ _ _ _ _ _ _;8;empreindre;insuffler;graver;imprégner;inculquer;Faire ou laisser une empreinte sur quelque chose, y marquer des traits, une figure.;(En particulier) Reproduire à l’encre noire ou en couleur par l’application et la pression d’une surface sur une autre.;(Par extension) Publier par la voie de l’impression, éditer, tirer.
39113;débattre;trébtade;_ _ _ _ _ _ _ _;8;parlementer;discuter;échanger des points de vue;controverser;négocier;Discuter entre plusieurs personnes dont chacune expose ses arguments.;;
39115;redire;reeidr;_ _ _ _ _ _;6;seriner;rabâcher;répéter;ressasser;remémorer;Répéter, dire une même chose plusieurs fois.;Répéter, dire à son tour ce qu’un autre a dit.;Révéler ce qu’on a appris de quelqu’un en confidence.
39116;accéder;écacedr;_ _ _ _ _ _ _;7;parvenir;avoir accès;souscrire;condescendre;se prêter;Avoir accès (à un endroit, à quelque chose, à une situation).;(Vieilli) Entrer dans des engagements contractés déjà par d’autres.;Accepter, donner son aval.
39118;extraire;teiraexr;_ _ _ _ _ _ _ _;8;extirper;arracher;détacher;tirer;distraire;Tirer ou retirer une chose d’un lieu, d’un corps dans lequel elle s’est formée ou introduite.;Tirer d’un livre, d’un registre, d’un acte, etc., les passages, les renseignements dont on a besoin.;Tirer, séparer par quelque opération chimique une substance simple ou composée d’un corps dont elle faisait partie.
39119;décorer;érodcre;_ _ _ _ _ _ _;7;plâtrer;ornementer;imager;orner;agrémenter;Orner, parer, en parlant d’ornements d’architecture, de peinture, de sculpture.;Revêtir d’un titre, d’une dignité.;(Absolument) Décorer de la Légion d’honneur.
39122;apaiser;spreiaa;_ _ _ _ _ _ _;7;calmer;adoucir;consoler;soulager;rasséréner;Ramener au calme, à un état paisible.;Satisfaire, assouvir;
39123;guetter;gtetrue;_ _ _ _ _ _ _;7;être à l'affût;épier;être de faction;surveiller;être à l'écoute;Épier, observer à dessein de surprendre.;(Figuré) (Familier) Attendre quelqu’un à un endroit où il ne croit pas qu’on le cherche, ou l’attendre simplement à un endroit où il doit passer.;Se tenir prêt à saisir l’occasion, le moment, de faire une chose.
39124;rédiger;rdigeré;_ _ _ _ _ _ _;7;libeller;griffonner;pisser;écrire;formuler;Mettre par écrit, en bon ordre, dans un style clair et convenable, des lois, des règlements, des décisions, des résolutions prises dans une assemblée, ou les matériaux d’un ouvrage, ou les idées fournies en commun pour quelque écrit que ce soit, etc.;;
39126;dicter;itrcde;_ _ _ _ _ _;6;commander;conditionner;prescrire;enjoindre;inspirer;Prononcer plus ou moins lentement et à haute voix ce qu'on fait écrire au fur et à mesure par quelqu'un.;Dire ce qu'il faut faire, donner des ordres, ordonner.;Dire à quelqu’un ce qu’il doit dire ou faire, suggérer.
39127;coiffer;fecfior;_ _ _ _ _ _ _;7;capuchonner;peigner;capeler;enturbanner;chapeauter;Couvrir la tête.;(Figuré) Recouvrir un sommet.;(Figuré) (Populaire) Mettre des cornes, cocufier.
39128;décéder;dérecéd;_ _ _ _ _ _ _;7;trépasser;perdre la vie;périr;succomber;expirer;(Administration) (Soutenu) Mourir, en parlant des personnes.;;
39129;afficher;fiefahrc;_ _ _ _ _ _ _ _;8;montrer;manifester;révéler;témoigner;étaler;Apposer une affiche.;(Figuré) Faire étalage de quelque chose.;Rendre public le commerce de galanterie qu’on a ou qu’on veut passer pour avoir avec une femme.
39130;acquérir;acrqéuri;_ _ _ _ _ _ _ _;8;obtenir;remporter;conquérir;se procurer;s'améliorer;"Devenir possesseur par le travail, par l’achat, par l’échange, par contrat ou alors par donation, par succession ; particulièrement en parlant d’immeubles et d’autres choses qui procurent des profits ou des avantages d’une certaine durée.";Réussir à obtenir un savoir, un savoir-faire ou un savoir-être.;Prendre position pour une idée, une idéologie.
39132;gerber;egerbr;_ _ _ _ _ _;6;engerber;botteler;dégueuler;entasser;vomir;Mettre en gerbe.;(Par analogie) Mettre en tas.;(Industrie) Dans un magasin d’usine, mettre en pile des charges (généralement sur des palettes).
39133;escorter;eetrrsoc;_ _ _ _ _ _ _ _;8;accompagner;convoyer;chaperonner;reconduire;flanquer;Accompagner pour protéger, défendre, surveiller ou honorer pendant la marche.;Accompagner isolément.;
39134;réviser;vrsérei;_ _ _ _ _ _ _;7;revoir;retoucher;réformer;corriger;rectifier;Examiner de nouveau, revoir en vue de modifier.;Revoir, faire un examen de contrôle, contrôler, vérifier et réparer.;(Imprimerie) Vérifier si les corrections sont faites, recorriger.
39138;invoquer;uonirevq;_ _ _ _ _ _ _ _;8;prétexter;alléguer;objecter;implorer;mettre en avant;Appeler à son secours, à son aide, par une prière.;"(Figuré) Citer en sa faveur ; en appeler à.";
39139;inclure;cunilre;_ _ _ _ _ _ _;7;englober;comporter;contenir;comprendre;insérer;"Enfermer ; insérer.";;
39140;hisser;seihrs;_ _ _ _ _ _;6;étarquer;guinder;trévirer;arborer;haler;(Marine) Élever, hausser.;;
39141;copier;proeci;_ _ _ _ _ _;6;imiter;plagier;singer;calquer;reproduire;Reproduire par écrit.;Reproduire par une imitation exacte.;"(Pronominal) (Peinture) Se dit d’un peintre qui se répète, qui n’est pas varié dans les attitudes, dans son ton ; ou d’un auteur qui n’a qu’un petit nombre d’idées, qui ne sait point varier les formes qu’il emploie."
39142;éduquer;éudurqe;_ _ _ _ _ _ _;7;styler;instruire;façonner;former;cultiver;Former par l’éducation, instruire.;;
39144;intégrer;régteirn;_ _ _ _ _ _ _ _;8;amalgamer;incorporer;assimiler;inclure;être admis;Assembler des parties pour former un tout.;Ajouter une nouvelle partie à un tout pour former un tout plus complet.;(Mathématiques) Calculer une intégrale.
39145;maudire;edamriu;_ _ _ _ _ _ _;7;détester;réprouver;anathématiser;fulminer;exécrer;Lancer des imprécations contre quelqu’un pour qu’il lui arrive du mal.;Réprouver.;Détester une chose, exprimer l’horreur qu’on en a.
39146;advenir;reiadnv;_ _ _ _ _ _ _;7;survenir;se produire;se réaliser;arriver;avoir lieu;"Arriver ; survenir ; se produire, se passer.";Arriver par accident ou par surprise. — Note :  Il n’est employé qu’à l’infinitif et à la troisième personne.;
39147;diminuer;irunimed;_ _ _ _ _ _ _ _;8;affaiblir;réduire;baisser;abaisser;atténuer;(Transitif) Réduire quelque chose en retranchant une partie. — Note :  Il s’applique tant aux choses physiques qu’aux choses morales.;(Intransitif) Devenir moindre par la perte d’une de ses parties.;(En particulier) (Intransitif) Maigrir.
39148;abriter;rbiarte;_ _ _ _ _ _ _;7;mettre à l'abri;héberger;garer;obombrer;offrir l'hospitalité;Mettre à l’abri.;"Conserver ; être le lieu de (s'emploie pour un objet, une institution ou un événement programmé)";(Pronominal) Se mettre à l’abri.
39149;purifier;rifpeiru;_ _ _ _ _ _ _ _;8;épurer;assainir;filtrer;purger;désinfecter;"(Sens propre) Rendre pur ; ôter ce qu’il y a d’impur, de grossier ou d’étranger.";(Figuré) (Religion) Procéder aux rituels qui rendent à nouveau sacrés les choses ou les êtres qui étaient considérés comme souillés.;(Figuré) (Religion) Rendre plus honnête, plus conforme à la vertu, à la droiture ou à l’innocence.
39150;neiger;nerieg;_ _ _ _ _ _;6;floconner;;;;;Tomber des nuages, en parlant de la neige.;;
39151;planer;ralnpe;_ _ _ _ _ _;6;aplanir;survoler;se soutenir;flotter;rêver;Se soutenir en l’air, les ailes étendues et immobiles, en parlant des oiseaux.;(Par analogie) Se soutenir sur les plans horizontaux, le moteur arrêté, en parlant d’un avion.;(Figuré) Dominer du regard, surplomber.
39153;prêcher;rrchepê;_ _ _ _ _ _ _;7;catéchiser;prôner;préconiser;endoctriner;haranguer;(Religion) Annoncer la parole de Dieu, instruire les peuples par des sermons.;(Spécialement) Prêcher dans une même église durant une même période canoniale.;(Par extension) Publier, recommander, répandre, soit de vive voix, soit par écrit.
39155;aligner;lrigena;_ _ _ _ _ _ _;7;uniformiser;normaliser;standardiser;niveler;tracer;Ranger, dresser sur une même ligne droite.;(Figuré) Mettre de l’ordre, de la régularité dans ce qu’on écrit ou ce qu’on dit.;Rappeler à l’ordre, verbaliser.
39156;tripoter;pirtreto;_ _ _ _ _ _ _ _;8;manier;tripatouiller;peloter;trifouiller;boursicoter;(Familier) Manier avec insistance, maladroitement, indiscrètement.;(Spécialement) Toucher ou caresser avec insistance.;(Familier) (Figuré) Manigancer.
39157;fendre;eferdn;_ _ _ _ _ _;6;fendiller;fissurer;crevasser;gercer;lézarder;Diviser, séparer, couper en long ou en large, ou de toute autre manière.;(En particulier) Traverser avec effort un corps, une masse quelconque en en séparant les parties.;Faire que les parties d’un corps continu se séparent et laissent des intervalles entre elles. S’entrouvrir, se gercer.
39158;clore;leorc;_ _ _ _ _;5;enceindre;clôturer;fermer;enclore;terminer;Fermer, enfermer, mettre dans une enceinte.;Fermer, faire que ce qui était ouvert ne le soit plus.;(Figuré) Terminer.
39159;coffrer;rofcefr;_ _ _ _ _ _ _;7;incarcérer;interner;mettre à l'ombre;écrouer;mettre en prison;Emprisonner.;Réaliser un coffrage pour couler par exemple du béton.;(Argot) Épargner, emmagasiner de l'argent.
39161;cerner;rcneer;_ _ _ _ _ _;6;encercler;investir;environner;enfermer;assiéger;Entourer, investir un lieu de manière à ôter toute communication, tout moyen de secours extérieur ou de fuite à ceux qui s’y trouvent.;(Par extension) Faire un creux autour d’un arbre pour l’enlever avec ses racines ou pour l’entourer de bonne terre, de fumier, etc.;Séparer les noix vertes, de leur coque.
39162;enrichir;irhericn;_ _ _ _ _ _ _ _;8;embellir;imager;orner;agrémenter;enjoliver;Rendre riche.;(Figuré) Orner par quelque chose de riche, de précieux.;"(Figuré) Accroître ; développer."
39164;vêtir;têriv;_ _ _ _ _;5;fringuer;accoutrer;habiller;affubler;nipper;Habiller, couvrir d’un vêtement.;(Par extension) Fournir des vêtements.;(Vieilli) Mettre sur soi.
39165;piller;ieprll;_ _ _ _ _ _;6;plagier;dérober;démarquer;voler;dévaliser;Emporter violemment les biens d’une ville, d’une maison, etc.;Commettre des exactions, des concussions, en parlant de ceux qui le font dans leur charge, dans leur emploi, des gains illicites et scandaleux.;Prendre dans les ouvrages des autres des choses que l’on donne comme siennes, en parlant de littérature et de beaux-arts.
39166;brosser;obrsres;_ _ _ _ _ _ _;7;bouchonner;étriller;frotter;épousseter;frictionner;Frotter, nettoyer avec une brosse.;Frotter avec une brosse l’habit, le vêtement que quelqu’un a sur lui.;(Figuré) (Familier) Donner des coups, infliger à quelqu’un une défaite.
39167;peiner;preine;_ _ _ _ _ _;6;trimer;en chier;attrister;chagriner;navrer;Faire de la peine, causer du chagrin, de l’inquiétude, affliger.;;
39168;bouillir;lbroliui;_ _ _ _ _ _ _ _;8;fermenter;être en effervescence;bouillonner;sortir de ses gonds;s'irriter;Être dans l’état d’ébullition. — Note :  Se dit proprement des liquides, lorsque la chaleur ou la fermentation y produit un mouvement et qu’il se forme des bulles à la surface.;(Cuisine) Faire cuire dans l’eau ou dans un autre liquide porté à ébullition.;Porter à ébullition le récipient où l’on fait cuire quelque chose.
39169;aggraver;eragvgar;_ _ _ _ _ _ _ _;8;accroître;exacerber;ajouter;alourdir;intensifier;Rendre plus grave.;(Pronominal) Devenir plus grave.;
39170;fouetter;rtefetuo;_ _ _ _ _ _ _ _;8;cingler;fustiger;éperonner;aiguillonner;attiser;Frapper à l’aide d’un fouet.;Frapper à coups de verge ou à l’aide d’une lanière.;(Par analogie) Frapper contre quelque chose.
39172;saler;rasle;_ _ _ _ _;5;saupoudrer;sabrer;assaisonner;punir;;(Cuisine) Assaisonner avec du sel.;Mettre du sel sur des viandes crues, des poissons pour les préserver de la corruption et les conserver longtemps.;(Figuré) (Familier) Punir sévèrement, frapper d’une punition, d’une condamnation sévère.
39174;niquer;iurneq;_ _ _ _ _ _;6;baiser;posséder;;;;(Vieilli) (Jeu de dés) Obtenir au premier jet ce que l’on avait annoncé.;(Argot) (Vulgaire) Forniquer, avoir un rapport sexuel, faire l’amour.;(Argot) (Vulgaire) Prendre quelqu’un qui a commis une faute, un délit.
39179;régaler;elrargé;_ _ _ _ _ _ _;7;réjouir;délecter;égaliser;fêter;mettre de niveau;Donner un régal, offrir un plaisir de table.;(Figuré) Offrir ou donner pour réjouir ses amis ou pour les divertir.;(Ironique) (Familier) Maltraiter.
39182;clouer;coreul;_ _ _ _ _ _;6;river;pétrifier;immobiliser;figer;transir;Fixer avec des clous.;(Par extension) Fixer d’une manière quelconque un objet contre un autre, sur un autre.;(Figuré) Assujettir quelqu’un, le fixer dans une résidence, un état, une position.
39184;résumer;émusrre;_ _ _ _ _ _ _;7;condenser;abréger;récapituler;synthétiser;réduire;Resserrer et rendre en peu de paroles ce qu’il y a de plus important dans une discussion, dans un discours, dans un argument.;Rendre en peu de choses un ensemble plus vaste ou plus complexe.;(Pronominal) Reprendre en peu de mots ce qu’on a dit.
39185;recruter;rrcueert;_ _ _ _ _ _ _ _;8;racoler;enrôler;embaucher;embrigader;se procurer;(Militaire) Lever des hommes pour le service militaire.;Sélectionner et embaucher du personnel.;Amener des personnes à faire partie d’une association, d’un parti, d’une école, etc.
39186;renaître;rneteaîr;_ _ _ _ _ _ _ _;8;se réveiller;réapparaître;ressusciter;revivre;revenir;Naître de nouveau.;Se dit de certains êtres animés et de certains organes qui prennent la place des êtres, des organes de même nature qu’on a détruits, qui ont péri.;(Botanique) Repousser, croître de nouveau.
39187;entamer;ertenma;_ _ _ _ _ _ _;7;entailler;entreprendre;ronger;blesser;commencer;Inciser superficiellement.;Porter atteinte.;(Militaire) Commencer à le rompre, en parlant d'un corps de troupes.
39188;aboyer;abyoer;_ _ _ _ _ _;6;japper;glapir;hurler;clabauder;braire;Faire entendre son cri, en parlant d'un chien.;(Figuré) Poursuivre de cris importuns, d’injures.;(Figuré) (Péjoratif) Crier d'un ton sec et inhumain, comme aboie un chien.
