,lemme,phon,cgram,nblettres,freqlemfilms2,freqlemlivres
4084,mourant,muR@,ADJ,7,9.56,5.74
4092,honteux,§t2,ADJ,7,9.52,22.3
4099,sévère,sevER,ADJ,6,9.47,29.73
4102,soi-disant,swadiz@,ADJ,10,9.46,13.11
4109,européen,2Rope5,ADJ,8,9.45,15.88
4120,argent,aRZ@,ADJ,6,9.41,6.22
4140,typique,tipik,ADJ,7,9.34,2.84
4143,critique,kRitik,ADJ,8,9.34,10.47
4152,écrit,ekRi,ADJ,5,9.3,9.46
4156,policier,polisje,ADJ,8,9.29,6.82
4169,téléphonique,telefonik,ADJ,12,9.23,10.88
4170,futé,fyte,ADJ,4,9.23,1.89
4171,authentique,ot@tik,ADJ,11,9.22,11.35
4172,choisi,Swazi,ADJ,6,9.22,10.95
4173,infini,5fini,ADJ,6,9.21,27.03
4174,indispensable,5disp@sabl,ADJ,13,9.21,21.76
4182,pathétique,patetik,ADJ,10,9.17,11.08
4185,psychiatrique,psikjatRik,ADJ,13,9.16,3.65
4190,séduisant,sed8iz@,ADJ,9,9.13,8.18
4197,valable,valabl,ADJ,7,9.1,10.41
4210,postal,pOstal,ADJ,6,9.04,16.76
4225,visible,vizibl,ADJ,7,8.98,30.61
4226,esclave,Esklav,ADJ,7,8.98,5.2
4232,supplémentaire,syplem@tER,ADJ,14,8.97,15.68
4236,navré,navRe,ADJ,5,8.94,4.26
4241,monstrueux,m§stRy2,ADJ,10,8.93,20.88
4242,semblable,s@blabl,ADJ,9,8.93,52.91
4245,passionnant,pasjon@,ADJ,11,8.93,7.03
4259,permanent,pERman@,ADJ,9,8.86,14.8
4263,sanguin,s@g5,ADJ,7,8.84,3.78
4271,ouest,wEst,ADJ,5,8.81,4.73
4275,favori,favoRi,ADJ,6,8.79,13.99
4277,étudiant,etydj@,ADJ,8,8.79,4.32
4280,volant,vol@,ADJ,6,8.78,9.66
4288,indigne,5diN,ADJ,7,8.75,10.61
4294,basque,bask,ADJ,6,8.73,3.58
4308,sentimental,s@tim@tal,ADJ,11,8.69,17.16
4319,banal,banal,ADJ,5,8.66,26.22
4324,quatrième,katRijEm,ADJ,9,8.65,15.74
4326,tué,t8e,ADJ,3,8.63,5.95
4336,complexe,k§plEks,ADJ,8,8.62,8.51
4342,diabolique,djabolik,ADJ,10,8.61,5.95
4343,automatique,otomatik,ADJ,11,8.6,7.57
4344,odieux,odj2,ADJ,6,8.59,14.32
4345,dramatique,dRamatik,ADJ,10,8.59,11.35
4346,monté,m§te,ADJ,5,8.58,6.55
4353,hostile,Ostil,ADJ,7,8.56,21.15
4354,ultime,yltim,ADJ,6,8.56,25.74
4362,solaire,solER,ADJ,7,8.53,7.43
4376,menteur,m@t9R,ADJ,7,8.49,4.8
4386,maître,mEtR,ADJ,6,8.45,16.08
4387,intense,5t@s,ADJ,7,8.45,22.57
4393,ardent,aRd@,ADJ,6,8.43,21.89
4397,polonais,polonE,ADJ,8,8.41,14.73
4401,veuf,v9f,ADJ,4,8.39,10.14
4402,cuit,k8i,ADJ,4,8.39,15.41
4414,touché,tuSe,ADJ,6,8.36,5.34
4416,voleur,vol9R,ADJ,6,8.35,5.95
4425,brûlé,bRyle,ADJ,5,8.34,18.31
4428,terrifiant,tERifj@,ADJ,10,8.33,10.34
4436,régulier,Regylje,ADJ,8,8.29,41.35
4438,risqué,Riske,ADJ,6,8.29,2.7
4440,sinistre,sinistR,ADJ,8,8.27,25.88
4443,économique,ekonomik,ADJ,10,8.27,20.81
4444,abandonné,ab@done,ADJ,9,8.27,24.39
4449,lesbien,lEzbj5,ADJ,7,8.24,1.15
4452,britannique,bRitanik,ADJ,11,8.23,68.72
4456,souris,suRi,ADJ,6,8.21,4.32
4460,boulot,bulo,ADJ,6,8.21,3.04
4462,bien-aimé,bj5neme,ADJ,9,8.19,4.39
4465,flou,flu,ADJ,4,8.18,16.15
4468,isolé,izole,ADJ,5,8.17,14.8
4469,relax,R°laks,ADJ,5,8.16,0.88
4471,inférieur,5feRj9R,ADJ,9,8.15,16.89
4474,homo,omo,ADJ,4,8.15,0.41
4475,allergique,alERZik,ADJ,10,8.15,0.74
4479,masculin,maskyl5,ADJ,8,8.14,10.14
4481,égoïste,egoist,ADJ,7,8.13,7.91
4487,alerte,alERt,ADJ,6,8.12,6.89
4490,ignoble,iNObl,ADJ,7,8.11,12.3
4505,psychologique,psikoloZik,ADJ,13,8.07,6.69
4510,funèbre,fynEbR,ADJ,7,8.07,16.35
4513,secondaire,s°g§dER,ADJ,10,8.06,8.65
4514,génétique,Zenetik,ADJ,9,8.06,1.35
4522,out,awt,ADJ,3,8.04,0.68
4528,immobile,imobil,ADJ,8,8.03,116.42
4530,surprenant,syRpR°n@,ADJ,10,8.03,19.73
4532,martial,maRsjal,ADJ,7,8.02,4.26
4537,désert,dezER,ADJ,6,8.02,52.57
4544,mineur,min9R,ADJ,6,8.01,6.62
4545,définitif,definitif,ADJ,9,8.01,31.76
4557,déçu,desy,ADJ,4,7.95,10.61
4572,naïf,naif,ADJ,4,7.91,21.62
4575,identique,id@tik,ADJ,9,7.9,15.41
4596,merdique,mERdik,ADJ,8,7.82,2.16
4610,inoffensif,inof@sif,ADJ,10,7.78,8.04
4611,bidon,bid§,ADJ,5,7.78,3.72
4615,tordu,tORdy,ADJ,5,7.76,14.8
4617,cochon,koS§,ADJ,6,7.76,5.88
4619,raide,REd,ADJ,5,7.76,39.39
4620,vulnérable,vylneRabl,ADJ,10,7.76,7.97
4631,mexicain,mEksik5,ADJ,8,7.74,4.05
4637,sportif,spORtif,ADJ,7,7.72,9.39
4640,infâme,5fam,ADJ,6,7.71,7.91
4641,liquide,likid,ADJ,7,7.7,14.86
4650,expert,EkspER,ADJ,6,7.66,6.15
4652,strict,stRikt,ADJ,6,7.66,14.39
4661,précédent,pResed@,ADJ,9,7.63,24.12
4663,louche,luS,ADJ,6,7.63,9.05
4684,impuissant,5p8is@,ADJ,10,7.58,11.55
4688,orphelin,ORf°l5,ADJ,8,7.57,6.49
4696,coté,kote,ADJ,4,7.56,1.28
4700,paisible,pezibl,ADJ,8,7.55,36.42
4705,subtil,syptil,ADJ,6,7.54,22.91
4717,maladroit,maladRwa,ADJ,9,7.52,18.58
4719,temporaire,t@poRER,ADJ,10,7.51,3.38
4721,ras,Ra,ADJ,3,7.51,16.89
4730,égyptien,eZipsj5,ADJ,8,7.48,4.73
4743,embarrassant,@baRas@,ADJ,12,7.44,2.23
4744,compétent,k§pet@,ADJ,9,7.44,3.11
4745,inévitable,inevitabl,ADJ,10,7.44,16.49
4752,touchant,tuS@,ADJ,8,7.42,9.73
4757,glorieux,gloRj2,ADJ,8,7.41,18.31
4762,anormal,anORmal,ADJ,7,7.4,7.91
4780,lumineux,lymin2,ADJ,8,7.36,39.46
4787,biologique,bjoloZik,ADJ,10,7.34,2.36
4794,doré,doRe,ADJ,4,7.33,50.47
4802,révolutionnaire,RevolysjonER,ADJ,15,7.3,12.09
4809,divers,divER,ADJ,6,7.28,52.77
4817,marine,maRin,ADJ,6,7.26,20.34
4819,minuscule,minyskyl,ADJ,9,7.26,62.09
4824,terroriste,tERoRist,ADJ,10,7.25,1.62
4833,tout-puissant,tup8is@,ADJ,13,7.23,3.78
4842,antique,@tik,ADJ,7,7.21,15.54
4847,porno,pORno,ADJ,5,7.2,2.03
4848,intéressé,5teRese,ADJ,9,7.2,7.77
4858,massif,masif,ADJ,6,7.16,22.3
4873,artificiel,aRtifisjEl,ADJ,10,7.12,12.16
4881,nazi,nazi,ADJ,4,7.11,7.7
4898,stérile,steRil,ADJ,7,7.07,11.69
4900,réaliste,Realist,ADJ,8,7.05,5.81
4904,trouvé,tRuve,ADJ,6,7.04,3.85
4910,roulant,Rul@,ADJ,7,7.03,10.54
4913,respectable,REspEktabl,ADJ,11,7.03,6.82
4919,puant,p8@,ADJ,5,7.02,11.49
4923,scolaire,skolER,ADJ,8,7.0,14.12
4924,marin,maR5,ADJ,5,7.0,12.77
4925,primitif,pRimitif,ADJ,8,7.0,10.2
4930,mou,mu,ADJ,3,6.99,22.5
4934,costaud,kOsto,ADJ,7,6.98,6.42
4942,impeccable,5pekabl,ADJ,10,6.96,10.07
4943,terrestre,tEREstR,ADJ,9,6.96,12.57
4957,fasciste,faSist,ADJ,8,6.93,4.93
4967,contraire,k§tRER,ADJ,9,6.9,14.53
4968,satané,satane,ADJ,6,6.89,2.36
4978,excité,Eksite,ADJ,6,6.88,6.96
4985,cinglé,s5gle,ADJ,6,6.87,2.36
4994,rude,Ryd,ADJ,4,6.85,29.8
4995,fiable,fjabl,ADJ,6,6.85,1.28
4997,traditionnel,tRadisjonEl,ADJ,12,6.85,15.2
5014,accro,akRo,ADJ,5,6.81,0.68
5024,donné,done,ADJ,5,6.79,13.65
5027,oublié,ublije,ADJ,6,6.79,18.72
5029,capital,kapital,ADJ,7,6.78,13.51
5033,effrayé,efREje,ADJ,7,6.78,9.46
5034,clandestin,kl@dEst5,ADJ,10,6.78,17.64
5036,extra,EkstRa,ADJ,5,6.78,1.42
5037,impérial,5peRjal,ADJ,8,6.77,19.12
5040,adjoint,adZw5,ADJ,7,6.77,2.16
5064,coupé,kupe,ADJ,5,6.72,26.96
5067,avancé,av@se,ADJ,6,6.71,11.15
5068,visuel,viz8El,ADJ,6,6.71,3.24
5069,modèle,modEl,ADJ,6,6.71,9.66
5073,guerrier,gERje,ADJ,8,6.7,8.85
5074,électronique,elEktRonik,ADJ,12,6.7,3.51
5077,sanglant,s@gl@,ADJ,8,6.69,20.0
5084,socialiste,sosjalist,ADJ,10,6.68,10.41
5096,industriel,5dystRijEl,ADJ,10,6.66,7.7
5098,infernal,5fERnal,ADJ,8,6.66,13.38
5100,extraterrestre,EkstRatEREstR,ADJ,14,6.66,0.41
5103,attentif,at@tif,ADJ,8,6.66,35.74
5104,immortel,imORtEl,ADJ,8,6.66,5.74
5120,complice,k§plis,ADJ,8,6.63,17.09
5129,hystérique,isteRik,ADJ,10,6.61,5.2
5130,réglo,Reglo,ADJ,5,6.61,1.22
5131,redoutable,R°dutabl,ADJ,10,6.61,23.18
5133,multiple,myltipl,ADJ,8,6.6,18.18
5142,satisfait,satisfE,ADJ,9,6.58,15.54
5160,intellectuel,5telEkt8El,ADJ,12,6.52,15.2
5164,admirable,admiRabl,ADJ,9,6.51,31.55
5167,revenu,R°v°ny,ADJ,6,6.5,9.12
5174,céleste,selEst,ADJ,7,6.48,7.3
5178,souffrant,sufR@,ADJ,9,6.47,5.14
5188,conséquent,k§sek@,ADJ,10,6.45,12.43
5189,habile,abil,ADJ,6,6.44,17.16
5192,immobilier,imobilje,ADJ,10,6.43,3.45
5213,exquis,Ekski,ADJ,6,6.38,17.36
5216,sordide,sORdid,ADJ,7,6.37,10.95
5224,bourgeois,buRZwa,ADJ,9,6.36,23.45
5230,coincé,kw5se,ADJ,6,6.35,3.24
5235,sot,so,ADJ,3,6.34,8.11
5237,animal,animal,ADJ,6,6.33,14.19
5238,atomique,atomik,ADJ,8,6.33,8.31
5239,féroce,feROs,ADJ,6,6.33,16.22
5258,irresponsable,iREsp§sabl,ADJ,13,6.29,2.7
5259,brochant,bRoS@,ADJ,8,6.29,0.07
5266,aîné,ene,ADJ,4,6.27,16.42
5270,pitoyable,pitwajabl,ADJ,9,6.26,9.19
5279,radical,Radikal,ADJ,7,6.25,8.11
5281,rigolo,Rigolo,ADJ,6,6.25,3.85
5291,animé,anime,ADJ,5,6.21,8.92
5292,croyable,kRwajabl,ADJ,8,6.21,5.14
5298,placé,plase,ADJ,5,6.18,9.05
5300,sobre,sObR,ADJ,5,6.18,4.66
5306,maléfique,malefik,ADJ,9,6.16,4.86
5315,cinquième,s5kjEm,ADJ,9,6.14,11.15
5321,abruti,abRyti,ADJ,6,6.13,4.66
5334,réussi,Reysi,ADJ,6,6.11,7.7
5335,inattendu,inat@dy,ADJ,9,6.1,25.14
5336,gagné,gaNe,ADJ,5,6.09,5.0
5337,assassin,asas5,ADJ,8,6.09,5.61
5343,meurtrier,m9RtRije,ADJ,9,6.09,10.88
5347,ambitieux,@bisj2,ADJ,9,6.08,4.73
5348,ouvrier,uvRije,ADJ,7,6.07,15.88
5350,vil,vil,ADJ,3,6.07,3.18
5363,résolu,Rezoly,ADJ,6,6.05,11.28
5365,culturel,kyltyREl,ADJ,8,6.04,9.73
5368,artiste,aRtist,ADJ,7,6.04,7.16
5371,similaire,similER,ADJ,9,6.03,1.35
5383,contagieux,k§taZj2,ADJ,10,6.01,4.05
5392,épatant,epat@,ADJ,7,5.99,6.82
5400,convenable,k§v°nabl,ADJ,10,5.96,16.22
5405,décent,des@,ADJ,6,5.95,4.32
5407,rebelle,R°bEl,ADJ,7,5.95,4.32
5417,chauve,Sov,ADJ,6,5.92,10.81
5424,creux,kR2,ADJ,5,5.9,25.14
5433,bourré,buRe,ADJ,6,5.89,3.99
5435,insolent,5sOl@,ADJ,8,5.88,9.12
5437,bruyant,bR8ij@,ADJ,7,5.88,16.82
5445,alimentaire,alim@tER,ADJ,11,5.85,4.8
5454,musulman,myzylm@,ADJ,8,5.84,7.09
5459,pervers,pERvER,ADJ,7,5.83,6.15
5472,homosexuel,omoseks8El,ADJ,10,5.81,3.11
5475,matinal,matinal,ADJ,7,5.81,10.74
5477,maximum,maksimOm,ADJ,7,5.8,1.96
5479,provisoire,pRovizwaR,ADJ,10,5.8,16.28
5483,convaincu,k§v5ky,ADJ,9,5.79,11.35
5490,annuel,an8El,ADJ,6,5.78,4.12
5498,allumé,alyme,ADJ,6,5.76,14.59
5499,constant,k§st@,ADJ,8,5.76,16.82
5501,né,ne,ADJ,2,5.76,5.14
5506,vicieux,visj2,ADJ,7,5.75,7.03
5521,attirant,atiR@,ADJ,8,5.74,3.85
5529,inquiétant,5kjet@,ADJ,10,5.72,20.88
5530,chaleureux,Sal2R2,ADJ,10,5.72,11.55
5539,nocturne,nOktyRn,ADJ,8,5.71,37.16
5540,superficiel,sypERfisjEl,ADJ,11,5.71,5.61
5542,natal,natal,ADJ,5,5.71,13.92
5546,couché,kuSe,ADJ,6,5.71,15.2
5551,manuel,man8El,ADJ,6,5.7,3.85
5552,lamentable,lam@tabl,ADJ,10,5.7,9.26
5558,potentiel,pot@sjEl,ADJ,9,5.69,0.95
5560,jumeau,Zymo,ADJ,6,5.68,8.99
5563,affamé,afame,ADJ,6,5.67,6.08
5581,civilisé,sivilize,ADJ,8,5.64,3.78
5582,assassiné,asasine,ADJ,9,5.63,2.23
5587,israélien,isRaelj5,ADJ,9,5.63,0.54
5594,parlant,paRl@,ADJ,7,5.62,5.47
5600,ingrat,5gRa,ADJ,6,5.61,8.31
5606,déchiré,deSiRe,ADJ,7,5.59,13.38
5612,grotesque,gRotEsk,ADJ,9,5.58,12.97
5613,avenue,av°ny,ADJ,6,5.58,3.51
5616,organisé,ORganize,ADJ,8,5.58,7.5
5619,obligatoire,obligatwaR,ADJ,11,5.57,7.97
5622,émotionnel,emosjonEl,ADJ,10,5.57,0.41
5636,paysan,peiz@,ADJ,6,5.54,10.41
5640,matériel,mateRjEl,ADJ,8,5.54,16.89
5641,sud,syd,ADJ,3,5.53,6.62
5643,roux,Ru,ADJ,4,5.52,40.41
5645,nature,natyR,ADJ,6,5.52,11.01
5648,démoniaque,demonjak,ADJ,10,5.52,2.3
5669,élu,ely,ADJ,3,5.49,4.73
5672,transparent,tR@spaR@,ADJ,11,5.48,30.81
5680,portant,pORt@,ADJ,7,5.46,9.73
5681,paresseux,paREs2,ADJ,9,5.46,10.34
5683,africain,afRik5,ADJ,8,5.46,12.09
5688,vaillant,vaj@,ADJ,8,5.45,8.58
5701,séparé,sepaRe,ADJ,6,5.41,7.3
5710,abominable,abominabl,ADJ,10,5.39,11.22
5712,galant,gal@,ADJ,6,5.39,5.81
5719,favorable,favoRabl,ADJ,9,5.38,16.62
5720,démocratique,demokRatik,ADJ,12,5.38,5.74
5723,agité,aZite,ADJ,5,5.37,9.86
5729,rendu,R@dy,ADJ,5,5.36,14.73
5739,imaginaire,imaZinER,ADJ,10,5.34,19.32
5740,inaudible,inodibl,ADJ,9,5.34,3.65
5742,impitoyable,5pitwajabl,ADJ,11,5.34,10.68
5749,signé,siNe,ADJ,5,5.33,5.81
5750,marron,maR§,ADJ,6,5.33,13.72
5764,arrogant,aRog@,ADJ,8,5.29,4.05
5780,insignifiant,5siNifj@,ADJ,12,5.27,13.92
5791,issu,isy,ADJ,4,5.24,8.51
5793,révérend,ReveR@,ADJ,8,5.24,0.74
5796,informatique,5fORmatik,ADJ,12,5.24,0.2
5812,serein,s°R5,ADJ,6,5.22,10.61
5815,émouvant,emuv@,ADJ,8,5.21,14.05
5817,compréhensif,k§pRe@sif,ADJ,12,5.21,4.93
5818,maternel,matERnEl,ADJ,8,5.21,23.72
5823,tombé,t§be,ADJ,5,5.21,14.53
5825,affectueux,afEkt82,ADJ,10,5.2,14.59
5832,toxique,tOksik,ADJ,7,5.2,0.74
5833,juridique,ZyRidik,ADJ,9,5.2,2.5
5841,susceptible,sysEptibl,ADJ,11,5.18,11.89
5856,incompréhensible,5k§pRe@sibl,ADJ,16,5.16,17.97
5858,neutre,n2tR,ADJ,6,5.15,11.76
5867,insensible,5s@sibl,ADJ,10,5.13,12.16
5870,immonde,im§d,ADJ,7,5.12,6.28
5876,magnétique,maNetik,ADJ,10,5.11,3.38
5890,passager,pasaZe,ADJ,8,5.09,6.82
5891,cru,kRy,ADJ,3,5.09,15.88
5894,universel,ynivERsEl,ADJ,9,5.09,15.14
5895,aigu,egy,ADJ,4,5.08,32.09
5897,humiliant,ymilj@,ADJ,9,5.08,3.78
5901,vertueux,vERt82,ADJ,8,5.08,3.78
5903,occidental,Oksid@tal,ADJ,10,5.07,15.61
5904,partant,paRt@,ADJ,7,5.07,1.82
5906,inoubliable,inublijabl,ADJ,11,5.07,7.5
5908,opérationnel,opeRasjonEl,ADJ,12,5.07,0.34
5911,érotique,eRotik,ADJ,8,5.06,8.85
5917,malsain,mals5,ADJ,7,5.05,9.05
5921,distingué,dist5ge,ADJ,9,5.04,9.39
5928,attaché,ataSe,ADJ,7,5.02,7.23
5930,ravi,Ravi,ADJ,4,5.02,8.51
5932,marchand,maRS@,ADJ,8,5.02,9.12
5935,suisse,s8is,ADJ,6,5.01,10.27
5948,pieux,pj2,ADJ,5,5.0,12.43
5952,instable,5stabl,ADJ,8,5.0,4.93
5961,funeste,fynEst,ADJ,7,4.97,4.86
5962,raciste,Rasist,ADJ,7,4.97,3.45
5972,commode,komOd,ADJ,7,4.96,17.16
5980,primaire,pRimER,ADJ,8,4.95,5.54
5990,gagnant,gaN@,ADJ,7,4.94,1.89
5993,triple,tRipl,ADJ,6,4.94,9.12
6004,éventuel,ev@t8El,ADJ,8,4.92,13.18
6006,carré,kaRe,ADJ,5,4.92,27.77
6009,imprévisible,5pRevizibl,ADJ,12,4.92,12.43
6011,affirmatif,afiRmatif,ADJ,10,4.91,1.89
6021,ému,emy,ADJ,3,4.89,12.09
6024,souterrain,sutER5,ADJ,10,4.88,13.04
6032,monstre,m§stR,ADJ,7,4.88,3.72
6033,conjugal,k§Zygal,ADJ,8,4.88,9.59
6036,plaisant,plEz@,ADJ,8,4.88,9.73
6039,est,Est,ADJ,3,4.87,2.36
6051,comique,komik,ADJ,7,4.86,13.45
6054,rentré,R@tRe,ADJ,6,4.86,4.93
6058,bonhomme,bonOm,ADJ,8,4.85,4.46
6061,bavard,bavaR,ADJ,6,4.85,12.3
6065,amateur,amat9R,ADJ,7,4.84,5.54
6068,fatigant,fatig@,ADJ,8,4.84,7.84
6075,toc,tOk,ADJ,3,4.83,7.09
6081,scandaleux,sk@dal2,ADJ,10,4.83,8.31
6082,viril,viRil,ADJ,5,4.82,10.68
6085,naze,naz,ADJ,4,4.82,1.55
6088,hypocrite,ipokRit,ADJ,9,4.82,6.49
6098,mobile,mobil,ADJ,6,4.8,12.64
6101,spécifique,spesifik,ADJ,10,4.8,1.96
6103,excessif,Eksesif,ADJ,8,4.79,15.54
6105,accompli,ak§pli,ADJ,8,4.79,10.54
6107,défunt,def1,ADJ,6,4.79,5.27
6108,dévoué,devwe,ADJ,6,4.79,6.08
6116,approprié,apRopRije,ADJ,9,4.77,3.38
6122,impoli,5poli,ADJ,6,4.76,0.68
6123,domestique,domEstik,ADJ,10,4.76,11.42
6124,audacieux,odasj2,ADJ,9,4.76,7.03
6132,irlandais,iRl@dE,ADJ,9,4.75,3.78
6144,méga,mega,ADJ,4,4.75,0.81
6145,classé,klase,ADJ,6,4.75,2.7
6149,manquant,m@k@,ADJ,8,4.74,2.23
6150,arrêté,aRete,ADJ,6,4.74,10.68
6157,héroïque,eRoik,ADJ,8,4.73,11.28
6172,coriace,koRjas,ADJ,7,4.7,2.57
6173,grandiose,gR@djoz,ADJ,9,4.7,10.0
6176,cynique,sinik,ADJ,7,4.7,6.42
6179,miséricordieux,mizeRikORdj2,ADJ,14,4.69,1.76
6186,fondamental,f§dam@tal,ADJ,11,4.69,9.19
6194,poli,poli,ADJ,4,4.68,16.69
6196,plastique,plastik,ADJ,9,4.67,6.96
6200,gêné,ZEne,ADJ,4,4.67,16.82
6202,irrésistible,iRezistibl,ADJ,12,4.67,15.34
6207,clean,klin,ADJ,5,4.66,0.74
6213,dû,dy,ADJ,2,4.65,6.82
6214,pénal,penal,ADJ,5,4.64,3.38
6216,cadet,kadE,ADJ,5,4.64,3.18
6219,branché,bR@Se,ADJ,7,4.64,1.42
6223,routier,Rutje,ADJ,7,4.63,4.26
6224,vocal,vokal,ADJ,5,4.63,3.72
6227,forcé,fORse,ADJ,5,4.63,13.51
6228,imminent,imin@,ADJ,8,4.63,7.64
6230,clos,klo,ADJ,4,4.62,19.46
6233,qualifié,kalifje,ADJ,8,4.62,3.78
6235,croisé,kRwaze,ADJ,6,4.62,17.23
6236,orange,oR@Z,ADJ,6,4.62,10.14
6244,vigilant,viZil@,ADJ,8,4.61,4.66
6253,collectif,kolEktif,ADJ,9,4.6,15.68
6261,gigantesque,Zig@tEsk,ADJ,11,4.59,21.69
6266,temporel,t@poREl,ADJ,8,4.59,1.82
6272,solennel,solanEl,ADJ,8,4.58,19.66
6282,indiscret,5diskRE,ADJ,9,4.56,8.45
6285,préférable,pRefeRabl,ADJ,10,4.56,7.7
6287,formel,fORmEl,ADJ,6,4.55,9.05
6292,fiscal,fiskal,ADJ,6,4.54,1.22
6299,gracieux,gRasj2,ADJ,8,4.54,15.81
6304,lié,lje,ADJ,3,4.53,5.14
6305,bouillant,buj@,ADJ,9,4.53,8.11
6306,latin,lat5,ADJ,5,4.52,12.64
6310,raté,Rate,ADJ,4,4.52,4.05
6312,furax,fyRaks,ADJ,5,4.51,0.81
6313,prétentieux,pRet@sj2,ADJ,11,4.51,5.95
6334,indifférent,5difeR@,ADJ,11,4.48,30.14
6336,obscène,OpsEn,ADJ,7,4.48,13.04
6339,salé,sale,ADJ,4,4.47,11.01
6340,sous-marin,sumaR5,ADJ,10,4.47,5.0
6342,compréhensible,k§pRe@sibl,ADJ,14,4.47,3.04
6348,inhumain,inym5,ADJ,8,4.46,8.85
6362,battu,baty,ADJ,5,4.45,11.82
6367,taré,taRe,ADJ,4,4.44,1.08
6372,joueur,Zw9R,ADJ,6,4.43,4.05
6374,miraculeux,miRakyl2,ADJ,10,4.43,9.26
6379,présidentiel,pRezid@sjEl,ADJ,12,4.42,1.96
6380,exemplaire,Egz@plER,ADJ,10,4.42,9.12
6383,voulu,vuly,ADJ,5,4.42,9.12
6390,effroyable,efRwajabl,ADJ,10,4.41,8.99
6392,enthousiaste,@tuzjast,ADJ,12,4.41,7.7
6394,mélancolique,mel@kolik,ADJ,12,4.41,16.62
6400,convaincant,k§v5k@,ADJ,11,4.39,4.26
6403,talentueux,tal@t82,ADJ,10,4.39,0.95
6405,vache,vaS,ADJ,5,4.38,8.11
6407,pointu,pw5ty,ADJ,6,4.38,21.62
6409,illustre,ilystR,ADJ,8,4.38,9.66
6413,violet,vjolE,ADJ,6,4.38,26.28
6419,naval,naval,ADJ,5,4.37,8.78
6428,sensationnel,s@sasjonEl,ADJ,12,4.36,3.45
6434,imprudent,5pRyd@,ADJ,9,4.34,4.8
6435,musicien,myzisj5,ADJ,8,4.34,4.66
6437,raffiné,Rafine,ADJ,7,4.34,6.15
6448,condamné,k§dane,ADJ,8,4.32,5.95
6455,porteur,pORt9R,ADJ,7,4.31,11.15
6457,grillé,gRije,ADJ,6,4.3,7.57
6460,malhonnête,malonEt,ADJ,10,4.3,1.82
6462,objectif,ObZEktif,ADJ,8,4.3,3.72
6463,poilu,pwaly,ADJ,5,4.3,9.05
6473,diplomatique,diplomatik,ADJ,12,4.28,10.0
6487,traître,tREtR,ADJ,7,4.27,5.95
6496,septième,sEtjEm,ADJ,8,4.25,5.61
6498,turc,tyRk,ADJ,4,4.25,10.54
6512,trouble,tRubl,ADJ,7,4.24,16.08
6522,parano,paRano,ADJ,6,4.23,0.47
6523,intolérable,5toleRabl,ADJ,11,4.23,11.28
6526,incertain,5sERt5,ADJ,9,4.23,20.95
6530,dentaire,d@tER,ADJ,8,4.22,1.28
6533,couvert,kuvER,ADJ,7,4.22,14.93
6534,invité,5vite,ADJ,6,4.22,2.64
6537,autorisé,otoRize,ADJ,8,4.22,1.08
6539,souple,supl,ADJ,6,4.22,27.23
6551,optimiste,Optimist,ADJ,9,4.21,4.19
6554,nommé,nome,ADJ,5,4.2,7.84
6555,terrien,tERj5,ADJ,7,4.2,1.82
6557,minéral,mineRal,ADJ,7,4.2,8.78
6559,exotique,Egzotik,ADJ,8,4.19,8.99
6564,travailleur,tRavaj9R,ADJ,11,4.19,3.72
6569,sonore,sonOR,ADJ,6,4.17,27.3
6570,standard,st@daR,ADJ,8,4.17,1.01
6575,protégé,pRoteZe,ADJ,7,4.17,4.66
6576,respectueux,REspEkt82,ADJ,11,4.17,8.92
6578,moteur,mot9R,ADJ,6,4.17,2.43
6586,charitable,SaRitabl,ADJ,10,4.16,3.78
6588,oriental,oRj@tal,ADJ,8,4.16,14.32
6596,confiant,k§fj@,ADJ,8,4.14,10.34
6597,fréquent,fRek@,ADJ,8,4.14,12.09
6599,passionné,pasjone,ADJ,9,4.14,14.8
6601,spontané,sp§tane,ADJ,8,4.14,7.97
6603,éloigné,elwaNe,ADJ,7,4.14,12.16
6605,républicain,Repyblik5,ADJ,11,4.14,8.85
6622,interminable,5tERminabl,ADJ,12,4.11,38.65
6626,légendaire,leZ@dER,ADJ,10,4.1,7.5
6627,douteux,dut2,ADJ,7,4.1,15.95
6630,sensuel,s@s8El,ADJ,7,4.1,10.68
6636,inacceptable,inaksEptabl,ADJ,12,4.09,2.7
6645,plan,pl@,ADJ,4,4.08,4.93
6654,explosif,Eksplozif,ADJ,8,4.07,2.77
6659,foncé,f§se,ADJ,5,4.06,11.08
6666,libéré,libeRe,ADJ,6,4.05,10.0
6672,amiral,amiRal,ADJ,6,4.04,8.58
6680,comptable,k§tabl,ADJ,9,4.03,2.77
6685,rejeté,R°Zte,ADJ,6,4.03,1.62
6690,vainqueur,v5k9R,ADJ,9,4.02,6.89
6694,souriant,suRj@,ADJ,8,4.02,23.45
6706,passif,pasif,ADJ,6,4.0,7.23
6711,pacifique,pasifik,ADJ,9,4.0,4.26
6713,mutuel,myt8El,ADJ,6,4.0,3.78
6717,individuel,5divid8El,ADJ,10,3.99,8.11
6723,croyant,kRwaj@,ADJ,7,3.99,5.88
6724,savant,sav@,ADJ,6,3.99,17.3
6728,adoptif,adOptif,ADJ,7,3.98,3.38
6730,frite,fRit,ADJ,5,3.98,2.36
6731,protecteur,pRotEkt9R,ADJ,10,3.98,10.68
6735,défoncé,def§se,ADJ,7,3.97,5.68
